filename,width,height,class,xmin,ymin,xmax,ymax
196829feb704a34a4e471155f14bdd80_jpg.rf.9490ff7a9097c948107e432f3934b128.jpg,2048,1372,black-pawn,1035,415,1122,550
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,black-rook,979,168,1091,334
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,black-pawn,1000,395,1090,542
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,black-king,1009,571,1162,846
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,white-king,645,292,770,559
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,white-bishop,490,494,620,690
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,white-pawn,831,389,929,540
04aed88a8d23cf27e47806eb23948495_jpg.rf.985c4b231ab28487d4345ab040afb94c.jpg,2048,1372,white-pawn,469,838,577,996
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-knight,395,972,577,1191
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-bishop,831,480,966,696
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-queen,648,78,774,329
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-king,257,261,420,565
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-rook,336,32,461,212
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-pawn,507,160,616,310
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-pawn,464,389,581,538
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-pawn,468,521,593,674
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,white-pawn,659,679,791,846
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-king,1481,260,1662,554
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-rook,1117,34,1226,207
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-rook,656,377,783,564
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-knight,642,496,781,701
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-knight,434,768,569,989
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-bishop,980,218,1102,431
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-pawn,799,173,904,321
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-pawn,1349,396,1454,540
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-pawn,1186,655,1302,822
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.99b5d8d7a1f3fa6cbb6e9ecfb5e3d8b3.jpg,2048,1372,black-pawn,1056,834,1175,995
3057eba7e9b0221ddbdc96a01f39ab79_jpg.rf.99cea19d83ccb4944b34919888dd0b71.jpg,2048,1372,black-queen,1008,92,1113,316
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,black-king,1504,293,1674,561
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,black-rook,495,13,611,178
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,white-king,261,275,424,561
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,white-rook,847,380,950,551
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,white-bishop,843,495,968,688
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,white-pawn,670,693,787,844
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,white-pawn,509,154,612,304
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,white-pawn,479,386,588,539
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,black-pawn,657,532,767,679
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,black-pawn,1163,394,1256,542
969daa72bd7804ea1212e191820249b0_jpg.rf.9ac5120ab4af0484ace560bea2c39a7c.jpg,2048,1372,black-pawn,1057,832,1164,991
2fe75c34fd54e960146fb8b0ad8b3fd6_jpg.rf.9b91df20f1a711da331d1878d5687f13.jpg,2048,1372,white-knight,1011,258,1122,424
fa4e2b9a8cf58f405f69a56c662834f2_jpg.rf.9c9fb84a36bdfc518396a26a21758f9c.jpg,2048,1372,black-pawn,1052,687,1152,834
a20eb4bb3cea2e394cfcf9ed969b628e_jpg.rf.9d2528623e7939a30ec82e76cac3df47.jpg,2048,1372,white-knight,678,504,794,684
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,black-king,1198,569,1365,844
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,black-rook,1638,975,1808,1170
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,black-queen,1153,307,1276,571
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,black-pawn,1335,273,1433,419
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,black-pawn,993,390,1098,543
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,white-king,636,422,791,703
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,white-pawn,497,49,610,197
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,white-pawn,822,387,930,539
66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9e391887b9da6213f12999e1628558bb.jpg,2048,1372,white-pawn,449,837,590,1000
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-king,1508,277,1654,540
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-queen,1373,455,1513,699
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-rook,1653,981,1812,1164
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-rook,1443,35,1560,197
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-bishop,668,643,798,839
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-bishop,1279,12,1386,205
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-knight,1182,372,1298,567
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-knight,1256,814,1391,998
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,1163,670,1283,827
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,1451,999,1577,1153
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,1353,401,1442,548
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,1138,171,1224,317
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,990,54,1087,196
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,1007,286,1102,437
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,679,548,773,692
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,black-pawn,1061,834,1163,990
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-rook,350,43,454,203
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-rook,641,969,773,1165
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-queen,493,189,631,419
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-king,256,426,404,688
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-bishop,325,114,438,303
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-bishop,224,815,363,1005
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-knight,257,658,409,840
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-knight,662,362,779,540
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,806,262,904,410
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,795,46,890,189
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,510,161,608,296
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,486,394,584,541
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,446,838,562,994
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,476,521,586,675
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,835,690,932,843
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.a2679c37a0afa53ab1a9394ff0585f46.jpg,2048,1372,white-pawn,853,1006,972,1166
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-queen,1145,290,1294,524
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-king,1522,370,1701,644
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-rook,1639,890,1795,1099
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-rook,1142,8,1250,160
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-knight,1143,95,1272,273
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-knight,837,442,974,635
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-pawn,1317,131,1411,269
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-pawn,1339,242,1434,387
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-pawn,1380,470,1482,632
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-pawn,1223,613,1338,765
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-pawn,1004,340,1108,484
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,black-pawn,1014,17,1115,164
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-queen,665,288,815,521
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-bishop,461,418,595,625
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-rook,685,166,807,354
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-rook,259,719,415,929
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-king,261,363,425,644
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-rook,351,0,484,149
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-rook,436,918,592,1113
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-pawn,527,9,628,147
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-pawn,480,763,596,922
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-pawn,533,222,648,377
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-pawn,839,340,943,487
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.a37313f9380bde8e4827749f1dba6d7c.jpg,2048,1372,white-pawn,856,927,973,1094
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,black-king,1497,295,1674,564
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,white-rook,828,374,952,557
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,white-bishop,834,492,971,691
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,white-king,258,409,428,701
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,black-rook,496,139,617,321
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,white-pawn,477,385,587,537
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,white-pawn,664,685,791,852
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,black-pawn,656,527,760,678
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,black-pawn,1158,390,1260,548
IMG_0291_JPG.rf.a72d476f25b25f6ef3f768e5876c2a55.jpg,2048,1372,black-pawn,1051,825,1169,993
8dd12470c30e3b265e8933a6fee7ad28_jpg.rf.a583ec04d3044992cfd9acbebea7aa95.jpg,2048,1372,white-knight,1002,23,1098,201
254f92b18b2a81f88b85e7aed3cabc61_jpg.rf.a5d3749856054f63addc3c8282336d11.jpg,2048,1372,white-knight,1663,990,1832,1163
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-knight,1153,95,1263,269
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-knight,848,440,959,632
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-bishop,1390,750,1518,934
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-bishop,1498,209,1609,394
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-king,1543,371,1695,642
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-rook,1641,905,1792,1104
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-rook,1152,8,1253,165
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-queen,1169,287,1285,515
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1314,133,1403,262
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1336,247,1429,385
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1395,627,1504,762
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1384,481,1478,619
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1210,770,1318,924
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1267,939,1371,1094
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1017,25,1104,156
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,black-pawn,1012,348,1099,482
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-bishop,688,0,795,147
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-king,279,367,427,636
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-bishop,259,576,383,758
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-queen,311,263,456,501
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-rook,453,923,589,1114
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-rook,370,0,485,150
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-knight,267,720,410,916
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-knight,690,182,794,360
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,845,345,941,485
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,827,120,926,264
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,538,6,627,151
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,532,234,622,373
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,509,492,612,627
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,491,638,596,770
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,487,769,592,913
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a745921b91958a16c18c92b259aca5ea.jpg,2048,1372,white-pawn,862,931,969,1074
f587402be410b424bcbbac06e1dc6162_jpg.rf.a88d82401d5b97453bc047b92048ca39.jpg,2048,1372,black-knight,1679,971,1813,1171
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-queen,637,76,775,322
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-king,260,279,419,560
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-knight,857,775,991,1000
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-rook,489,15,615,182
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-rook,813,129,931,312
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-bishop,842,488,962,698
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-pawn,514,156,612,308
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-pawn,476,387,591,543
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-pawn,663,371,774,533
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,white-pawn,671,687,790,852
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-knight,424,774,569,996
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-bishop,983,220,1095,423
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-king,1494,269,1669,555
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-pawn,1348,399,1457,546
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-pawn,1192,651,1298,819
e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.a92a3ed23c63f90ce84648a564f2a287.jpg,2048,1372,black-pawn,1047,830,1170,993
3091c9b25d76e9cbd0af83ced9f354e5_jpg.rf.a96c979a388355dec7d4f832c0027f12.jpg,2048,1372,black-knight,1465,48,1585,206
9e943906fba1ec89edfacb2dd7976504_jpg.rf.aa1f7ea2f8c95e89aa701d9f87056330.jpg,2048,1372,black-knight,846,40,954,210
614811e933a680fd6535ac8bf06bf530_jpg.rf.ace44d36688dfecc17409089f7d0720f.jpg,2048,1372,black-bishop,859,504,963,692
fb586797e8ad818c7e3e3a6411f73d84_jpg.rf.ad548be54dbd7087c07afbaa78746786.jpg,2048,1372,black-knight,1466,32,1568,206
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,black-queen,1155,275,1311,520
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,black-knight,838,447,985,641
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-bishop,832,718,974,925
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-queen,674,277,812,518
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-knight,264,703,418,927
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-king,467,369,629,639
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-rook,358,0,486,153
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-rook,438,921,607,1113
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-pawn,469,765,598,913
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-pawn,529,223,646,368
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-pawn,526,8,643,150
ce54969567273b9b8a275812ff56e16c_jpg.rf.af61be71f696438c30dc9bd87d299bd6.jpg,2048,1372,white-pawn,852,346,947,485
